PAY_0: ['-2'],PAY_0: ['0'],PAY_0: ['2' '3+'],PAY_3: ['-1'],PAY_3: ['2' '3+'],PAY_5: ['2' '3+'],"LIMIT_BAL_YEO: (-inf, 61.79)","LIMIT_BAL_YEO: [111.07, inf)","LIMIT_BAL_YEO: [89.11, 111.07)","AGE_LOGC: [4.21, inf)","BILL_AMT1_POW: [19.77, 185.81)","BILL_AMT1_POW: [390.34, inf)","PAY_AMT1_LOGC: (-inf, 3.11)","PAY_AMT1_LOGC: [8.42, 9.78)","PAY_AMT1_LOGC: [9.78, inf)","PAY_AMT2_POW: [9.54, 44.73)","PAY_AMT3_LOGC: (-inf, 2.35)",alvo,quebra,probas,score,safras,ID,GH
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,OOT,0.2775104043939069,722,202111,26777,B
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOT,0.2736019323016018,726,202112,26778,B
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,OOT,0.5826331500282368,417,202102,26779,D
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,OOT,0.5205163399980923,480,202108,26780,D
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,OOT,0.9366173282019715,64,202104,26781,E
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OOT,0.2198553862956924,780,202111,26782,A
0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,OOT,0.34790009907741,652,202104,26783,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,OOT,0.17508855978798638,825,202101,26784,A
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,OOT,0.35365826315327487,646,202102,26785,C
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,OOT,0.510008120168002,490,202104,26786,D
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,OOT,0.4673286742932135,533,202111,26787,D
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,OOT,0.28635016338880626,713,202103,26788,B
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,OOT,0.2775104043939069,722,202110,26789,B
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,OOT,0.12307125726524837,877,202107,26790,A
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,OOT,0.4326074056880302,567,202108,26791,D
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OOT,0.33775852112835253,662,202106,26792,C
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,OOT,0.6780916426661804,322,202105,26793,E
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,OOT,0.2775104043939069,722,202104,26794,B
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,OOT,0.23169619835083854,768,202103,26795,A
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,OOT,0.3126030525614493,687,202102,26796,B
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,OOT,0.3556279474467265,644,202102,26797,C
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,OOT,0.8694201237530869,131,202104,26798,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202108,26799,B
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,OOT,0.257459576081561,742,202108,26800,A
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,OOT,0.257459576081561,742,202110,26801,A
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OOT,0.27922766268857097,721,202103,26802,B
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,OOT,0.4673286742932135,533,202101,26803,D
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,OOT,0.3284594688488218,671,202109,26804,C
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,OOT,0.9045766901248712,96,202107,26805,E
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,OOT,0.31677522140058756,683,202106,26806,B
0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,OOT,0.34790009907741,652,202101,26807,C
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,OOT,0.6563268243772575,344,202105,26808,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,OOT,0.3284594688488218,671,202101,26809,C
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,OOT,0.9137882849754339,87,202101,26810,E
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,OOT,0.8327798094257169,168,202103,26811,E
0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,OOT,0.7192051033681188,281,202108,26812,E
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OOT,0.2198553862956924,780,202105,26813,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OOT,0.3241553751709228,676,202106,26814,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202106,26815,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202106,26816,B
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,OOT,0.4263752151344482,574,202107,26817,C
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,OOT,0.26189839761836065,738,202102,26818,A
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,OOT,0.35831107057152556,642,202111,26819,C
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,OOT,0.40371392059746536,596,202107,26820,C
1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,OOT,0.25236480967685443,747,202101,26821,A
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,OOT,0.31880319032531007,681,202105,26822,B
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,OOT,0.13903679478455352,861,202110,26823,A
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,OOT,0.29037151121305366,709,202108,26824,B
0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,OOT,0.9691857429127414,31,202110,26825,E
1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,OOT,0.17759459973496006,822,202107,26826,A
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,OOT,0.3556279474467265,644,202107,26827,C
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,OOT,0.40857428989412486,591,202106,26828,C
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,OOT,0.4624580134907912,538,202107,26829,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,OOT,0.3771634932376093,623,202110,26830,C
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,OOT,0.4855733586304346,514,202107,26831,D
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,OOT,0.24487040976273292,755,202107,26832,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202105,26833,B
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OOT,0.27922766268857097,721,202112,26834,B
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,OOT,0.556195107818859,444,202103,26835,D
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.4284673574970773,571,202109,26836,C
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,OOT,0.8758668877039258,125,202102,26837,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,OOT,0.3284594688488218,671,202107,26838,C
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOT,0.2736019323016018,726,202102,26839,B
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,OOT,0.18534244585041199,814,202108,26840,A
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,OOT,0.3567515028365771,643,202104,26841,C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.4750859397588395,525,202111,26842,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OOT,0.3771634932376093,623,202101,26843,C
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,OOT,0.5309172834731882,469,202105,26844,D
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,OOT,0.7052907303633241,295,202101,26845,E
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202110,26846,B
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,OOT,0.6713817051982134,329,202110,26847,E
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,OOT,0.5787128250534621,421,202108,26848,D
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,OOT,0.8967839630228872,104,202104,26849,E
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,OOT,0.8591996575533193,141,202110,26850,E
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,OOT,0.3284594688488218,671,202112,26851,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202102,26852,B
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,OOT,0.5899552948769948,410,202108,26853,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OOT,0.3771634932376093,623,202110,26854,C
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OOT,0.5163005363025029,484,202105,26855,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OOT,0.3771634932376093,623,202103,26856,C
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,OOT,0.9248495178076555,76,202112,26857,E
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,OOT,0.500907441384491,499,202103,26858,D
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,OOT,0.8758668877039258,125,202101,26859,E
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,OOT,0.3567515028365771,643,202108,26860,C
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OOT,0.3771500136771918,623,202108,26861,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202102,26862,B
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OOT,0.4175744680851837,582,202103,26863,C
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,OOT,0.2775104043939069,722,202110,26864,B
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,OOT,0.4326074056880302,567,202105,26865,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202109,26866,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202109,26867,B
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,OOT,0.32227282453933326,678,202108,26868,B
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,OOT,0.32228535762753147,678,202104,26869,B
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,OOT,0.41051697990459773,589,202112,26870,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202103,26871,B
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,OOT,0.44287423009157306,557,202111,26872,D
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,OOT,0.20921259244806922,790,202110,26873,A
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,OOT,0.6127458538842321,387,202111,26874,E
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,OOT,0.2231457311987396,777,202106,26875,A
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,OOT,0.4326074056880302,567,202108,26876,D
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,OOT,0.48293805714078286,517,202107,26877,D
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,OOT,0.6408525599297256,359,202112,26878,E
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,OOT,0.7027699898276214,297,202104,26879,E
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,OOT,0.8764019564648157,124,202112,26880,E
0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,OOT,0.44074634124492806,559,202110,26881,D
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,OOT,0.4855733586304346,514,202110,26882,D
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,OOT,0.5835546208692391,417,202109,26883,D
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,OOT,0.43381803135048597,566,202111,26884,D
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,OOT,0.29175933560882916,708,202107,26885,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202106,26886,B
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,OOT,0.3667246391116032,633,202103,26887,C
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,OOT,0.3284594688488218,671,202103,26888,C
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,OOT,0.3834116254049942,616,202101,26889,C
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OOT,0.3771634932376093,623,202111,26890,C
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,OOT,0.9384103876292396,62,202105,26891,E
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,OOT,0.5355725113205797,464,202109,26892,D
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,OOT,0.3356383190222683,664,202107,26893,C
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,OOT,0.6408525599297256,359,202102,26894,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OOT,0.3771634932376093,623,202110,26895,C
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,OOT,0.521188449138439,479,202112,26896,D
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,OOT,0.2332625929872999,766,202109,26897,A
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OOT,0.2969911256629994,703,202104,26898,B
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OOT,0.8283715074880128,172,202102,26899,E
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOT,0.2736019323016018,726,202109,26900,B
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,OOT,0.32228535762753147,678,202104,26901,B
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OOT,0.21977002782743318,780,202111,26902,A
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,OOT,0.5206957454312822,479,202108,26903,D
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,OOT,0.561022644036552,439,202101,26904,D
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OOT,0.8161293346039216,184,202101,26905,E
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OOT,0.38866298429067464,611,202111,26906,C
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,OOT,0.28635016338880626,713,202105,26907,B
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,OOT,0.45606616333388666,544,202109,26908,D
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,OOT,0.15801408637893413,842,202108,26909,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,OOT,0.31677522140058756,683,202101,26910,B
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,OOT,0.4263752151344482,574,202101,26911,C
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OOT,0.21977002782743318,780,202112,26912,A
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,OOT,0.5835546208692391,417,202102,26913,D
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,OOT,0.438082164773505,562,202109,26914,D
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202101,26915,B
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,OOT,0.1812067481943651,818,202111,26916,A
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,OOT,0.19155399846872942,808,202104,26917,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202101,26918,B
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,OOT,0.5030445822814302,497,202112,26919,D
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,OOT,0.20873563759568872,791,202106,26920,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202109,26921,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.3241553751709228,676,202102,26922,B
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,OOT,0.1463475631609407,853,202107,26923,A
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,OOT,0.8416573981906914,159,202104,26924,E
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,OOT,0.9309095944266571,70,202111,26925,E
0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,OOT,0.9429697172321154,57,202101,26926,E
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,OOT,0.9189457299941637,81,202102,26927,E
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,OOT,0.3751439732768111,625,202107,26928,C
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,OOT,0.2825886331805855,717,202103,26929,B
0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,OOT,0.4310608245804345,569,202101,26930,C
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,OOT,0.5420489151647216,458,202102,26931,D
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,OOT,0.5835546208692391,417,202107,26932,D
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOT,0.2736019323016018,726,202106,26933,B
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,OOT,0.4106555021934511,589,202101,26934,C
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,OOT,0.6408525599297256,359,202104,26935,E
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OOT,0.4862604387562127,514,202103,26936,D
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,OOT,0.37056570284687396,629,202107,26937,C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,OOT,0.5332996645899132,467,202104,26938,D
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,OOT,0.3751439732768111,625,202111,26939,C
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,OOT,0.4450179581566217,555,202109,26940,D
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,OOT,0.3392829159846635,661,202102,26941,C
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,OOT,0.257459576081561,742,202107,26942,A
0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,OOT,0.4316922577354572,568,202112,26943,C
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,OOT,0.4862604387562127,514,202106,26944,D
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,OOT,0.31677522140058756,683,202101,26945,B
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,OOT,0.29629467153589667,704,202105,26946,B
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,OOT,0.6334736070228418,367,202102,26947,E
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,OOT,0.2624193321920972,737,202112,26948,A
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,OOT,0.3004694185050195,699,202112,26949,B
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,OOT,0.692114461456042,308,202103,26950,E
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,OOT,0.2183828373651599,781,202108,26951,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,OOT,0.31677522140058756,683,202111,26952,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202106,26953,B
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,OOT,0.438082164773505,562,202103,26954,D
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,OOT,0.2183828373651599,781,202102,26955,A
0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,OOT,0.8109718679065684,189,202104,26956,E
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,OOT,0.2624193321920972,737,202107,26957,A
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OOT,0.21977002782743318,780,202107,26958,A
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OOT,0.2198553862956924,780,202101,26959,A
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,OOT,0.5206591958607099,479,202109,26960,D
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,OOT,0.438082164773505,562,202108,26961,D
0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,OOT,0.276746735204512,723,202105,26962,B
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,OOT,0.22323202566170394,776,202104,26963,A
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,OOT,0.6590503504940274,341,202106,26964,E
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OOT,0.40578736180366204,594,202105,26965,C
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,OOT,0.9772142127215243,23,202105,26966,E
0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,OOT,0.905023270381636,95,202110,26967,E
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,OOT,0.1812067481943651,818,202108,26968,A
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,OOT,0.43326857404541186,567,202107,26969,D
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,OOT,0.5309172834731882,469,202107,26970,D
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OOT,0.21977002782743318,780,202109,26971,A
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,OOT,0.5437409927740534,456,202101,26972,D
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,OOT,0.2198553862956924,780,202109,26973,A
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,OOT,0.4981836362751449,502,202109,26974,D
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,OOT,0.32228535762753147,678,202110,26975,B
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,OOT,0.24136457159757,758,202102,26976,A
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,OOT,0.257459576081561,742,202107,26977,A
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OOT,0.2891272836094763,711,202112,26978,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202111,26979,B
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,OOT,0.2183828373651599,781,202109,26980,A
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,OOT,0.438082164773505,562,202102,26981,D
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,OOT,0.7623969442679767,238,202107,26982,E
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,OOT,0.9495601870187687,51,202103,26983,E
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,OOT,0.7906815482279504,210,202112,26984,E
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,OOT,0.1812067481943651,818,202103,26985,A
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,OOT,0.1812067481943651,818,202110,26986,A
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202110,26987,B
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OOT,0.2891272836094763,711,202101,26988,B
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202112,26989,B
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,OOT,0.438082164773505,562,202103,26990,D
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,OOT,0.31677522140058756,683,202105,26991,B
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,OOT,0.15253308755676467,847,202108,26992,A
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,OOT,0.3284594688488218,671,202112,26993,C
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,OOT,0.1608997504599584,839,202104,26994,A
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,OOT,0.21133342210691278,788,202106,26995,A
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,OOT,0.376517587930024,623,202112,26996,C
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,OOT,0.4154968468316082,584,202109,26997,C
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,OOT,0.8593354426960489,141,202104,26998,E
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,OOT,0.6510898406278766,349,202107,26999,E
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,OOT,0.15801408637893413,842,202108,27000,A
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,OOT,0.28737341651748327,712,202105,27001,B
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,OOT,0.23960238099780165,760,202104,27002,A
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,OOT,0.17283046610465175,827,202104,27003,A
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OOT,0.3241553751709228,676,202110,27004,B
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,OOT,0.8856084590416504,115,202101,27005,E
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,OOT,0.12307125726524837,877,202101,27006,A
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,OOT,0.556195107818859,444,202109,27007,D
